snapshot,rank,cluster_types,size,DebtMag,NormDebt,RankScore,CC_T,WMT_T,LCOT_T,CBT_T,RFT_T,ED_T,CY_T,tau_CC_T,tau_WMT_T,tau_LCOT_T,tau_CBT_T,tau_RFT_T,tau_ED_T,tau_CY_T,ex_CC_T,ex_WMT_T,ex_LCOT_T,ex_CBT_T,ex_RFT_T,ex_ED_T,ex_CY_T
MenuCal_backup_20260102,1,"AnalyticsEngine, AnalyticsEventStore, AnalyticsView, ArchitectEngine, AutoMenuLoaderView, CalendarView, CalorieArchitectGenerator, CalorieArchitectRunnerView, CalorieArchitectScoring, CalorieStage, CandidateListView, ChainMenuDishParser, ContentView, CookingContentView, Coordinator, CuisineContentView, Date, DietContentView, DishCalorieCalculator, DishCalorieDBBuilder, DishCalorieStore, DishSection, DishSelectSheet, DishTypeContentView, DistractorSourceManager, ExistingRecipeEditView, FavoriteMenuStore, FavoriteRecipeStore, FavoriteRestaurantStore, FavoritesView, FeatureButtonGridView, FeatureButtonStore, FoodDB, FoodNewsAutoScrollView, FoodNewsService, FoodNewsStore, FoodPhotoLibraryView, FoodPhotoLinkViewModel, FoodPhotoMenuLinkSheet, FoodPhotoTrainingStore, FoodPhotoView, GameContext, GameFood, GameMenuView, HealthAlertService, HealthKitManager, HistoryDaySheet, IngredientCardView, IngredientContentView, IngredientSelectSheet, IngredientStore, LocalSQLiteIngredientSource, LocationManager, MenuItemEstimate, MenuParser, MenuScanStore, MenuVisibilityStore, MiniLMWordPieceTokenizer, MyKitchenView, MyRecipeContentView, MyRecipeEditorView, NameNormalizer, NearbyRestaurantPickerView, NutritionContentView, OccasionContentView, PhotoLabelStore, PhotoMapView, PopularContentView, PreferencesView, ProductAlertBuilder, ProductResultView, RSSParser, ReceiptDetailView, ReceiptDishMatcher, ReceiptDocumentScannerView, ReceiptVisibilityStore, RecipeCategoryView, RecipeDetailDB, RecipeDetailLoadingView, RecipeDetailView, RecipeDishParser, RecipeEmbeddingIndex, RecipeHistoryView, RecipeHubView, RecipeSearchView, RecipeViewStore, RecipeVisibilityStore, ScanCard, ScannedItemsView, SeededRNG, Set, StageHeaderView, TextDocumentCameraView, UserRecipeStore, UserScannedMenuStore",95,261.42857142857156,2.751879699248122,26.822005490226186,2.4646419239159716,11.547368421052632,7.589473684210526,5.621052631578947,7.842105263157895,0.008924817490348971,0.06315789473684211,10.0,20.0,0.0,4.0,3.0,0.008924817490348966,0.0,0.0,230.0,890.0,202.0,502.0,0.0,6.0
MenuCal_backup_20260102,2,RecipeSearchService,1,8.285714285714285,8.285714285714285,8.285714285714285,2.5,25.0,45.0,2.0,11.0,0.008924817490348966,0.0,10.0,20.0,0.0,4.0,3.0,0.008924817490348966,0.0,0.0,5.0,45.0,0.0,8.0,0.0,0.0
MenuCal_backup_20260102,3,ChainMenuRegistry,1,2.714285714285714,2.714285714285714,2.714285714285714,2.25,18.0,4.0,6.0,16.0,0.008924817490348966,0.0,10.0,20.0,0.0,4.0,3.0,0.008924817490348966,0.0,0.0,0.0,4.0,2.0,13.0,0.0,0.0
MenuCal_backup_20260102,4,RecipeCategoryPreloadStore,1,2.714285714285714,2.714285714285714,2.714285714285714,4.0,16.0,0.0,2.0,22.0,0.008924817490348966,0.0,10.0,20.0,0.0,4.0,3.0,0.008924817490348966,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0
MenuCal_backup_20260102,5,PopularRecipeCache,1,1.1428571428571428,1.1428571428571428,1.1428571428571428,3.25,13.0,2.0,3.0,9.0,0.008924817490348966,0.0,10.0,20.0,0.0,4.0,3.0,0.008924817490348966,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0
MenuCal_backup_20260102,6,ReceiptScanStore,1,1.1428571428571428,1.1428571428571428,1.1428571428571428,1.4444444444444444,13.0,-6.0,3.0,11.0,0.008924817490348966,0.0,10.0,20.0,0.0,4.0,3.0,0.008924817490348966,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
MenuCal_backup_20260102,7,AutoDishCardView,1,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,1.0,0.0,4.0,9.0,0.008924817490348966,0.0,10.0,20.0,0.0,4.0,3.0,0.008924817490348966,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
MenuCal_backup_20260102,8,CookingRecipeCache,1,0.5714285714285714,0.5714285714285714,0.5714285714285714,1.6666666666666667,5.0,-1.0,2.0,7.0,0.008924817490348966,0.0,10.0,20.0,0.0,4.0,3.0,0.008924817490348966,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
MenuCal_backup_20260102,9,CuisineRecipeCache,1,0.5714285714285714,0.5714285714285714,0.5714285714285714,1.6666666666666667,5.0,-1.0,2.0,7.0,0.008924817490348966,0.0,10.0,20.0,0.0,4.0,3.0,0.008924817490348966,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
MenuCal_backup_20260102,10,DietRecipeCache,1,0.5714285714285714,0.5714285714285714,0.5714285714285714,1.6666666666666667,5.0,-1.0,2.0,7.0,0.008924817490348966,0.0,10.0,20.0,0.0,4.0,3.0,0.008924817490348966,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
MenuCal_backup_20260102,11,DishTypeRecipeCache,1,0.5714285714285714,0.5714285714285714,0.5714285714285714,1.6666666666666667,5.0,-1.0,2.0,7.0,0.008924817490348966,0.0,10.0,20.0,0.0,4.0,3.0,0.008924817490348966,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
MenuCal_backup_20260102,12,IngredientRecipeCache,1,0.5714285714285714,0.5714285714285714,0.5714285714285714,1.6666666666666667,5.0,-1.0,2.0,7.0,0.008924817490348966,0.0,10.0,20.0,0.0,4.0,3.0,0.008924817490348966,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
MenuCal_backup_20260102,13,NutritionRecipeCache,1,0.5714285714285714,0.5714285714285714,0.5714285714285714,1.6666666666666667,5.0,-1.0,2.0,7.0,0.008924817490348966,0.0,10.0,20.0,0.0,4.0,3.0,0.008924817490348966,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
MenuCal_backup_20260102,14,OccasionRecipeCache,1,0.5714285714285714,0.5714285714285714,0.5714285714285714,1.6666666666666667,5.0,-1.0,2.0,7.0,0.008924817490348966,0.0,10.0,20.0,0.0,4.0,3.0,0.008924817490348966,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
MenuCal_backup_20260102,15,ScannerVC,1,0.5714285714285714,0.5714285714285714,0.5714285714285714,2.3333333333333335,14.0,0.0,1.0,7.0,0.008924817490348966,0.0,10.0,20.0,0.0,4.0,3.0,0.008924817490348966,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
MenuCal_backup_20260102,16,FoodPhotoMenuLinkStore,1,0.42857142857142855,0.42857142857142855,0.42857142857142855,1.5,6.0,-6.0,2.0,6.0,0.008924817490348966,0.0,10.0,20.0,0.0,4.0,3.0,0.008924817490348966,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
MenuCal_backup_20260102,17,RestaurantDetector,1,0.42857142857142855,0.42857142857142855,0.42857142857142855,2.6666666666666665,16.0,-5.0,2.0,6.0,0.008924817490348966,0.0,10.0,20.0,0.0,4.0,3.0,0.008924817490348966,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
MenuCal_backup_20260102,18,GameProgressStore,1,0.2857142857142857,0.2857142857142857,0.2857142857142857,1.6666666666666667,5.0,0.0,2.0,5.0,0.008924817490348966,0.0,10.0,20.0,0.0,4.0,3.0,0.008924817490348966,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
MenuCal_backup_20260102,19,MenuItemCardView,1,0.2857142857142857,0.2857142857142857,0.2857142857142857,1.0,1.0,0.0,6.0,1.0,0.008924817490348966,0.0,10.0,20.0,0.0,4.0,3.0,0.008924817490348966,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
MenuCal_backup_20260102,20,FeatureButtonGradients,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,11.0,11.0,0.0,1.0,1.0,0.008924817490348966,0.0,10.0,20.0,0.0,4.0,3.0,0.008924817490348966,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MenuCal_backup_20260102,21,FoodSeg103Segmenter,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,4.5,9.0,1.0,2.0,2.0,0.008924817490348966,0.0,10.0,20.0,0.0,4.0,3.0,0.008924817490348966,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MenuCal_backup_20260102,22,MenuCalPhotoStore,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.25,5.0,0.0,2.0,4.0,0.008924817490348966,0.0,10.0,20.0,0.0,4.0,3.0,0.008924817490348966,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MenuCal_backup_20260102,23,MiniLMTokenizer,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,4.666666666666667,14.0,1.0,1.0,3.0,0.008924817490348966,0.0,10.0,20.0,0.0,4.0,3.0,0.008924817490348966,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MenuCal_backup_20260102,24,RecipeCalorieCache,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,3.0,1.0,2.0,3.0,0.008924817490348966,0.0,10.0,20.0,0.0,4.0,3.0,0.008924817490348966,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MenuCal_backup_20260102,25,SafariView,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,2.0,1.0,0.0,2.0,0.008924817490348966,0.0,10.0,20.0,0.0,4.0,3.0,0.008924817490348966,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MenuCal_backup_20260102,26,"NavigationRoute, NavigationRouter",2,0.14030719500275743,0.07015359750137871,0.09921216903571305,0.5,0.5,0.0,0.5,0.5,0.5,0.0,10.0,20.0,0.0,4.0,3.0,0.008924817490348966,0.0,0.0,0.0,0.0,0.0,0.0,0.9821503650193021,0.0
MenuCal_backup_20260103,1,"AnalyticsEngine, AnalyticsEventStore, AnalyticsView, ArchitectEngine, AutoMenuLoaderView, CalendarView, CalorieArchitectGenerator, CalorieArchitectRunnerView, CalorieArchitectScoring, CalorieStage, CandidateListView, ChainMenuDishParser, ContentView, CookingContentView, Coordinator, CuisineContentView, Date, DietContentView, DishCalorieCalculator, DishCalorieDBBuilder, DishCalorieStore, DishSection, DishSelectSheet, DishTypeContentView, DistractorSourceManager, ExistingRecipeEditView, FavoriteMenuStore, FavoriteRecipeStore, FavoriteRestaurantStore, FavoritesView, FeatureButtonGridView, FeatureButtonStore, FoodDB, FoodNewsAutoScrollView, FoodNewsService, FoodNewsStore, FoodPhotoLibraryView, FoodPhotoLinkViewModel, FoodPhotoMenuLinkSheet, FoodPhotoTrainingStore, FoodPhotoView, GameContext, GameFood, GameFoodIcon, GameMenuView, HealthAlertService, HealthKitManager, HistoryDaySheet, IngredientAlternativePicker, IngredientCardView, IngredientContentView, IngredientNutritionDetailView, IngredientRoleInferencer, IngredientSelectSheet, IngredientStore, LocalSQLiteIngredientSource, LocationManager, MenuItemEstimate, MenuParser, MenuScanStore, MenuVisibilityStore, MiniLMWordPieceTokenizer, MyKitchenView, MyRecipeContentView, MyRecipeEditorView, NameNormalizer, NearbyRestaurantPickerView, NutritionContentView, OccasionContentView, PhotoLabelStore, PhotoMapView, PopularContentView, PreferencesView, ProductAlertBuilder, ProductResultView, RSSParser, ReceiptDetailView, ReceiptDishMatcher, ReceiptDocumentScannerView, ReceiptVisibilityStore, RecipeCategoryView, RecipeDetailDB, RecipeDetailLoadingView, RecipeDetailView, RecipeDishParser, RecipeEmbeddingIndex, RecipeHistoryView, RecipeHubView, RecipeSearchView, RecipeViewStore, RecipeVisibilityStore, ScanCard, ScannedItemsView, SeededRNG, Set, StageHeaderView, StageResultView, StageTimeRule, TextDocumentCameraView, UserRecipeStore, UserScannedMenuStore",101,303.0000000000001,3.0000000000000013,30.149626863362684,2.5825957747347297,13.128712871287128,8.03960396039604,5.673267326732673,8.0,0.008629922918898041,0.0594059405940594,10.0,20.0,0.0,4.0,3.0,0.00862992291889804,0.0,0.0,356.0,984.0,224.0,551.0,0.0,6.0
MenuCal_backup_20260103,2,RecipeSearchService,1,8.285714285714285,8.285714285714285,8.285714285714285,2.5,25.0,45.0,2.0,11.0,0.00862992291889804,0.0,10.0,20.0,0.0,4.0,3.0,0.00862992291889804,0.0,0.0,5.0,45.0,0.0,8.0,0.0,0.0
MenuCal_backup_20260103,3,ChainMenuRegistry,1,3.142857142857143,3.142857142857143,3.142857142857143,2.25,18.0,4.0,6.0,19.0,0.00862992291889804,0.0,10.0,20.0,0.0,4.0,3.0,0.00862992291889804,0.0,0.0,0.0,4.0,2.0,16.0,0.0,0.0
MenuCal_backup_20260103,4,RecipeCategoryPreloadStore,1,2.8571428571428568,2.8571428571428568,2.8571428571428568,4.0,16.0,0.0,2.0,23.0,0.00862992291889804,0.0,10.0,20.0,0.0,4.0,3.0,0.00862992291889804,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
MenuCal_backup_20260103,5,PopularRecipeCache,1,1.1428571428571428,1.1428571428571428,1.1428571428571428,3.25,13.0,2.0,3.0,9.0,0.00862992291889804,0.0,10.0,20.0,0.0,4.0,3.0,0.00862992291889804,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0
MenuCal_backup_20260103,6,ReceiptScanStore,1,1.1428571428571428,1.1428571428571428,1.1428571428571428,1.4444444444444444,13.0,-6.0,3.0,11.0,0.00862992291889804,0.0,10.0,20.0,0.0,4.0,3.0,0.00862992291889804,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
MenuCal_backup_20260103,7,AutoDishCardView,1,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,1.0,0.0,4.0,9.0,0.00862992291889804,0.0,10.0,20.0,0.0,4.0,3.0,0.00862992291889804,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
MenuCal_backup_20260103,8,CookingRecipeCache,1,0.5714285714285714,0.5714285714285714,0.5714285714285714,1.6666666666666667,5.0,-1.0,2.0,7.0,0.00862992291889804,0.0,10.0,20.0,0.0,4.0,3.0,0.00862992291889804,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
MenuCal_backup_20260103,9,CuisineRecipeCache,1,0.5714285714285714,0.5714285714285714,0.5714285714285714,1.6666666666666667,5.0,-1.0,2.0,7.0,0.00862992291889804,0.0,10.0,20.0,0.0,4.0,3.0,0.00862992291889804,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
MenuCal_backup_20260103,10,DietRecipeCache,1,0.5714285714285714,0.5714285714285714,0.5714285714285714,1.6666666666666667,5.0,-1.0,2.0,7.0,0.00862992291889804,0.0,10.0,20.0,0.0,4.0,3.0,0.00862992291889804,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
MenuCal_backup_20260103,11,DishTypeRecipeCache,1,0.5714285714285714,0.5714285714285714,0.5714285714285714,1.6666666666666667,5.0,-1.0,2.0,7.0,0.00862992291889804,0.0,10.0,20.0,0.0,4.0,3.0,0.00862992291889804,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
MenuCal_backup_20260103,12,IngredientRecipeCache,1,0.5714285714285714,0.5714285714285714,0.5714285714285714,1.6666666666666667,5.0,-1.0,2.0,7.0,0.00862992291889804,0.0,10.0,20.0,0.0,4.0,3.0,0.00862992291889804,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
MenuCal_backup_20260103,13,NutritionRecipeCache,1,0.5714285714285714,0.5714285714285714,0.5714285714285714,1.6666666666666667,5.0,-1.0,2.0,7.0,0.00862992291889804,0.0,10.0,20.0,0.0,4.0,3.0,0.00862992291889804,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
MenuCal_backup_20260103,14,OccasionRecipeCache,1,0.5714285714285714,0.5714285714285714,0.5714285714285714,1.6666666666666667,5.0,-1.0,2.0,7.0,0.00862992291889804,0.0,10.0,20.0,0.0,4.0,3.0,0.00862992291889804,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
MenuCal_backup_20260103,15,ScannerVC,1,0.5714285714285714,0.5714285714285714,0.5714285714285714,2.3333333333333335,14.0,0.0,1.0,7.0,0.00862992291889804,0.0,10.0,20.0,0.0,4.0,3.0,0.00862992291889804,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
MenuCal_backup_20260103,16,FoodPhotoMenuLinkStore,1,0.42857142857142855,0.42857142857142855,0.42857142857142855,1.5,6.0,-6.0,2.0,6.0,0.00862992291889804,0.0,10.0,20.0,0.0,4.0,3.0,0.00862992291889804,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
MenuCal_backup_20260103,17,RestaurantDetector,1,0.42857142857142855,0.42857142857142855,0.42857142857142855,2.6666666666666665,16.0,-5.0,2.0,6.0,0.00862992291889804,0.0,10.0,20.0,0.0,4.0,3.0,0.00862992291889804,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
MenuCal_backup_20260103,18,GameProgressStore,1,0.2857142857142857,0.2857142857142857,0.2857142857142857,1.6666666666666667,5.0,0.0,2.0,5.0,0.00862992291889804,0.0,10.0,20.0,0.0,4.0,3.0,0.00862992291889804,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
MenuCal_backup_20260103,19,MenuItemCardView,1,0.2857142857142857,0.2857142857142857,0.2857142857142857,1.0,1.0,0.0,6.0,1.0,0.00862992291889804,0.0,10.0,20.0,0.0,4.0,3.0,0.00862992291889804,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
MenuCal_backup_20260103,20,"IngredientDataLoader, IngredientPool",2,0.2832485934517434,0.1416242967258717,0.20028700119127926,1.5,2.5,-0.5,1.0,2.5,1.0,0.0,10.0,20.0,0.0,4.0,3.0,0.00862992291889804,0.0,0.0,0.0,0.0,0.0,0.0,1.9827401541622038,0.0
MenuCal_backup_20260103,21,FeatureButtonGradients,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,11.0,11.0,0.0,1.0,1.0,0.00862992291889804,0.0,10.0,20.0,0.0,4.0,3.0,0.00862992291889804,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MenuCal_backup_20260103,22,FoodSeg103Segmenter,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,4.5,9.0,1.0,2.0,2.0,0.00862992291889804,0.0,10.0,20.0,0.0,4.0,3.0,0.00862992291889804,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MenuCal_backup_20260103,23,MenuCalPhotoStore,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.25,5.0,0.0,2.0,4.0,0.00862992291889804,0.0,10.0,20.0,0.0,4.0,3.0,0.00862992291889804,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MenuCal_backup_20260103,24,MiniLMTokenizer,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,4.666666666666667,14.0,1.0,1.0,3.0,0.00862992291889804,0.0,10.0,20.0,0.0,4.0,3.0,0.00862992291889804,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MenuCal_backup_20260103,25,RecipeCalorieCache,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,3.0,1.0,2.0,3.0,0.00862992291889804,0.0,10.0,20.0,0.0,4.0,3.0,0.00862992291889804,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MenuCal_backup_20260103,26,SafariView,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,2.0,1.0,0.0,2.0,0.00862992291889804,0.0,10.0,20.0,0.0,4.0,3.0,0.00862992291889804,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MenuCal_backup_20260103,27,"NavigationRoute, NavigationRouter",2,0.14039145059460056,0.07019572529730028,0.09927174673605821,0.5,0.5,0.0,0.5,0.5,0.5,0.0,10.0,20.0,0.0,4.0,3.0,0.00862992291889804,0.0,0.0,0.0,0.0,0.0,0.0,0.982740154162204,0.0
MenuCal_backup_20260104,1,"AddIngredientBar, AddStepView, AnalyticsEngine, AnalyticsEventStore, AnalyticsView, ArchitectEngine, AutoMenuLoaderView, CalCoinStore, CalendarView, CalorieArchitectGenerator, CalorieArchitectRunnerView, CalorieArchitectScoring, CalorieStage, CandidateListView, ChainMenuDishParser, ContentView, CookingContentView, Coordinator, CuisineContentView, Date, DietContentView, DishCalorieCalculator, DishCalorieDBBuilder, DishCalorieStore, DishSection, DishSelectSheet, DishTypeContentView, DistractorSourceManager, ExistingRecipeEditView, FavoriteMenuStore, FavoriteRecipeStore, FavoriteRestaurantStore, FavoritesView, FeatureButtonGridView, FeatureButtonStore, FoodDB, FoodNewsAutoScrollView, FoodNewsService, FoodNewsStore, FoodPhotoLibraryView, FoodPhotoLinkViewModel, FoodPhotoMenuLinkSheet, FoodPhotoTrainingStore, FoodPhotoView, GameContext, GameFoodIcon, GameMenuView, HealthAlertService, HealthInsightsView, HealthKitManager, HistoryDaySheet, IngredientAlternativePicker, IngredientCardView, IngredientContentView, IngredientNutritionDetailView, IngredientRoleInferencer, IngredientSelectSheet, IngredientStore, LocalSQLiteIngredientSource, LocationManager, MenuItemEstimate, MenuParser, MenuScanStore, MenuVisibilityStore, MiniLMWordPieceTokenizer, MyKitchenView, MyRecipeContentView, MyRecipeEditorView, NameNormalizer, NearbyRestaurantPickerView, NutritionContentView, OccasionContentView, PhotoLabelStore, PhotoMapView, PopularContentView, PreferencesView, ProductAlertBuilder, ProductResultView, RSSParser, ReceiptDetailView, ReceiptDishMatcher, ReceiptDocumentScannerView, ReceiptVisibilityStore, RecipeCategoryView, RecipeDetailDB, RecipeDetailLoadingView, RecipeDetailView, RecipeDishParser, RecipeEmbeddingIndex, RecipeHistoryView, RecipeHubView, RecipeSearchView, RecipeViewStore, RecipeVisibilityStore, ScanCard, ScannedItemsView, SeededRNG, Set, SettingsView, StageHeaderView, StageResultView, StageTimeRule, TextDocumentCameraView, UserRecipeStore, UserScannedMenuStore",105,323.0000000000003,3.076190476190479,31.52157235623765,2.5384731816258914,13.342857142857143,7.6761904761904765,5.9904761904761905,8.39047619047619,0.00856260303132152,0.05714285714285714,10.0,20.0,0.0,4.0,3.0,0.008562603031321522,0.0,0.0,372.0,1007.0,261.0,615.0,0.0,6.0
MenuCal_backup_20260104,2,RecipeSearchService,1,8.285714285714285,8.285714285714285,8.285714285714285,2.5,25.0,45.0,3.0,11.0,0.008562603031321522,0.0,10.0,20.0,0.0,4.0,3.0,0.008562603031321522,0.0,0.0,5.0,45.0,0.0,8.0,0.0,0.0
MenuCal_backup_20260104,3,ChainMenuRegistry,1,3.2857142857142856,3.2857142857142856,3.2857142857142856,2.25,18.0,4.0,7.0,19.0,0.008562603031321522,0.0,10.0,20.0,0.0,4.0,3.0,0.008562603031321522,0.0,0.0,0.0,4.0,3.0,16.0,0.0,0.0
MenuCal_backup_20260104,4,RecipeCategoryPreloadStore,1,2.8571428571428568,2.8571428571428568,2.8571428571428568,4.0,16.0,0.0,2.0,23.0,0.008562603031321522,0.0,10.0,20.0,0.0,4.0,3.0,0.008562603031321522,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
MenuCal_backup_20260104,5,PopularRecipeCache,1,1.1428571428571428,1.1428571428571428,1.1428571428571428,3.25,13.0,2.0,4.0,9.0,0.008562603031321522,0.0,10.0,20.0,0.0,4.0,3.0,0.008562603031321522,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0
MenuCal_backup_20260104,6,ReceiptScanStore,1,1.1428571428571428,1.1428571428571428,1.1428571428571428,1.4444444444444444,13.0,-6.0,3.0,11.0,0.008562603031321522,0.0,10.0,20.0,0.0,4.0,3.0,0.008562603031321522,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
MenuCal_backup_20260104,7,AutoDishCardView,1,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,1.0,0.0,4.0,9.0,0.008562603031321522,0.0,10.0,20.0,0.0,4.0,3.0,0.008562603031321522,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
MenuCal_backup_20260104,8,CookingRecipeCache,1,0.5714285714285714,0.5714285714285714,0.5714285714285714,1.6666666666666667,5.0,-1.0,3.0,7.0,0.008562603031321522,0.0,10.0,20.0,0.0,4.0,3.0,0.008562603031321522,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
MenuCal_backup_20260104,9,CuisineRecipeCache,1,0.5714285714285714,0.5714285714285714,0.5714285714285714,1.6666666666666667,5.0,-1.0,3.0,7.0,0.008562603031321522,0.0,10.0,20.0,0.0,4.0,3.0,0.008562603031321522,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
MenuCal_backup_20260104,10,DietRecipeCache,1,0.5714285714285714,0.5714285714285714,0.5714285714285714,1.6666666666666667,5.0,-1.0,3.0,7.0,0.008562603031321522,0.0,10.0,20.0,0.0,4.0,3.0,0.008562603031321522,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
MenuCal_backup_20260104,11,DishTypeRecipeCache,1,0.5714285714285714,0.5714285714285714,0.5714285714285714,1.6666666666666667,5.0,-1.0,3.0,7.0,0.008562603031321522,0.0,10.0,20.0,0.0,4.0,3.0,0.008562603031321522,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
MenuCal_backup_20260104,12,IngredientRecipeCache,1,0.5714285714285714,0.5714285714285714,0.5714285714285714,1.6666666666666667,5.0,-1.0,3.0,7.0,0.008562603031321522,0.0,10.0,20.0,0.0,4.0,3.0,0.008562603031321522,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
MenuCal_backup_20260104,13,NutritionRecipeCache,1,0.5714285714285714,0.5714285714285714,0.5714285714285714,1.6666666666666667,5.0,-1.0,3.0,7.0,0.008562603031321522,0.0,10.0,20.0,0.0,4.0,3.0,0.008562603031321522,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
MenuCal_backup_20260104,14,OccasionRecipeCache,1,0.5714285714285714,0.5714285714285714,0.5714285714285714,1.6666666666666667,5.0,-1.0,3.0,7.0,0.008562603031321522,0.0,10.0,20.0,0.0,4.0,3.0,0.008562603031321522,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
MenuCal_backup_20260104,15,ScannerVC,1,0.5714285714285714,0.5714285714285714,0.5714285714285714,2.3333333333333335,14.0,0.0,1.0,7.0,0.008562603031321522,0.0,10.0,20.0,0.0,4.0,3.0,0.008562603031321522,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
MenuCal_backup_20260104,16,FoodPhotoMenuLinkStore,1,0.42857142857142855,0.42857142857142855,0.42857142857142855,1.5,6.0,-6.0,2.0,6.0,0.008562603031321522,0.0,10.0,20.0,0.0,4.0,3.0,0.008562603031321522,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
MenuCal_backup_20260104,17,RestaurantDetector,1,0.42857142857142855,0.42857142857142855,0.42857142857142855,2.6666666666666665,16.0,-5.0,2.0,6.0,0.008562603031321522,0.0,10.0,20.0,0.0,4.0,3.0,0.008562603031321522,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
MenuCal_backup_20260104,18,GameProgressStore,1,0.2857142857142857,0.2857142857142857,0.2857142857142857,1.6666666666666667,5.0,0.0,2.0,5.0,0.008562603031321522,0.0,10.0,20.0,0.0,4.0,3.0,0.008562603031321522,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
MenuCal_backup_20260104,19,MenuItemCardView,1,0.2857142857142857,0.2857142857142857,0.2857142857142857,1.0,1.0,0.0,6.0,1.0,0.008562603031321522,0.0,10.0,20.0,0.0,4.0,3.0,0.008562603031321522,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
